"ObjNAME","ObjTYPE","ObjREFERENCE","ObjREFERENCEtype"
"/ASBH-ILINE-0433-01/B01","SCBRAN","=1073763642/7036","SCFITT"
"=1073788218/16032","SCFITT","=1073771834/37102","SCBRAN"
"=1073788218/16032","SCFITT","/ASBH-ILINE-0433-01/B01","SCBRAN"
"/ASBH-ILINE-0433-01/B01","SCBRAN","=1073788218/16032","SCFITT"
"=1073763642/7067","SCFITT","/ASBH-ILINE-0433-01/B09","SCBRAN"
"/ASBH-ILINE-0433-01/B09","SCBRAN","=1073763642/7067","SCFITT"
"=1073780026/15027","SCFITT","/ASBH-ILINE-0433-01/B16","SCBRAN"
"=1073780026/15027","SCFITT","/ASBH-ILINE-0433-01/B15","SCBRAN"
"/ASBH-ILINE-0433-01/B15","SCBRAN","=1073780026/15027","SCFITT"
"=1073788218/45753","SCFITT","/ASBH-0.75""-GPS-404077-AD4/B01","SCBRAN"
"/ASBH-0.75""-GPS-404077-AD4/B01","SCBRAN","=1073788218/45753","SCFITT"
"=1073763642/8353","SCFITT","/ASBH-4""-GPS-380903-AD4/B01","SCBRAN"
"=1073763642/8353","SCFITT","/ASBH-6""-GPS-380901-AD4/B01","SCBRAN"
"/ASBH-6""-GPS-380901-AD4/B01","SCBRAN","=1073763642/8353","SCFITT"
"=1073763642/13084","SCFITT","/ASBH-6""-GPS-380901-AD4/B01","SCBRAN"
"=1073763642/13084","SCFITT","/ASBH-10""-GPS-340902-AD4/B01","SCBRAN"
"/ASBH-10""-GPS-340902-AD4/B01","SCBRAN","=1073763642/13084","SCFITT"
"=1073763642/102135","SCFITT","/ASBH-10""-GPS-340902-AD4/B06","SCBRAN"
"=1073763642/102135","SCFITT","/ASBH-10""-GPS-340902-AD4/B01","SCBRAN"
"/ASBH-10""-GPS-340902-AD4/B01","SCBRAN","=1073763642/102135","SCFITT"
"=1073788218/35125","SCFITT","/ASBH-4""-DPS-500904-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-500904-AD1/B01","SCBRAN","=1073788218/35125","SCFITT"
"=1073763642/8436","SCFITT","/ASBH-4""-DPS-500903-AD1/B01","SCBRAN"
"=1073763642/8436","SCFITT","/ASBH-4""-DPS-500902-AD1/B02","SCBRAN"
"/ASBH-4""-DPS-500902-AD1/B02","SCBRAN","=1073763642/8436","SCFITT"
"=1073788218/17743","SCFITT","=1073788218/17737","SCBRAN"
"=1073788218/17743","SCFITT","/ASBH-4""-DPS-500902-AD1/B02","SCBRAN"
"/ASBH-4""-DPS-500902-AD1/B02","SCBRAN","=1073788218/17743","SCFITT"
"=1073763642/8507","SCFITT","/ASBH-2""-GPS-384010-AD4/B01","SCBRAN"
"=1073763642/8507","SCFITT","/ASBH-3""-GPS-380902-AD4/B01","SCBRAN"
"/ASBH-3""-GPS-380902-AD4/B01","SCBRAN","=1073763642/8507","SCFITT"
"=1073780026/44690","SCFITT","/ASBH-3""-DO-509568-AR1/B01","SCBRAN"
"=1073780026/44690","SCFITT","/ASBH-3""-DO-500906-AR1/B01","SCBRAN"
"/ASBH-3""-DO-500906-AR1/B01","SCBRAN","=1073780026/44690","SCFITT"
"=1073763642/8616","SCFITT","/ASBH-10""-GPS-380913-AD5/B01","SCBRAN"
"=1073763642/8616","SCFITT","/ASBH-16""-GPS-380904-AD5/B01","SCBRAN"
"/ASBH-16""-GPS-380904-AD5/B01","SCBRAN","=1073763642/8616","SCFITT"
"=1073763642/8650","SCFITT","/ASBH-ILINE-0435-01/B03","SCBRAN"
"=1073763642/8650","SCFITT","/ASBH-ILINE-0435-01/B01","SCBRAN"
"/ASBH-ILINE-0435-01/B01","SCBRAN","=1073763642/8650","SCFITT"
"=1073763642/8652","SCFITT","/ASBH-ILINE-0435-01/B02","SCBRAN"
"=1073763642/8652","SCFITT","/ASBH-ILINE-0435-01/B01","SCBRAN"
"/ASBH-ILINE-0435-01/B01","SCBRAN","=1073763642/8652","SCFITT"
"=1073763642/102627","SCFITT","/ASBH-ILINE-0435-01/B09","SCBRAN"
"=1073763642/102627","SCFITT","/ASBH-ILINE-0435-01/B01","SCBRAN"
"/ASBH-ILINE-0435-01/B01","SCBRAN","=1073763642/102627","SCFITT"
"=1073763642/9153","SCFITT","/ASBH-4""-GPS-381003-AD4/B01","SCBRAN"
"=1073763642/9153","SCFITT","/ASBH-8""-GPS-381001-AD4/B01","SCBRAN"
"/ASBH-8""-GPS-381001-AD4/B01","SCBRAN","=1073763642/9153","SCFITT"
"=1073763642/13196","SCFITT","/ASBH-8""-GPS-381001-AD4/B01","SCBRAN"
"=1073763642/13196","SCFITT","/ASBH-16""-GPS-341002-AD4/B01","SCBRAN"
"/ASBH-16""-GPS-341002-AD4/B01","SCBRAN","=1073763642/13196","SCFITT"
"=1073763642/9193","SCFITT","/ASBH-4""-DPS-501004-AD1/B02","SCBRAN"
"=1073763642/9193","SCFITT","/ASBH-4""-DPS-501004-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501004-AD1/B01","SCBRAN","=1073763642/9193","SCFITT"
"=1073780026/19251","SCFITT","/ASBH-4""-DPS-501003-AD1/B01","SCBRAN"
"=1073780026/19251","SCFITT","/ASBH-4""-DPS-501002-AD1/B02","SCBRAN"
"/ASBH-4""-DPS-501002-AD1/B02","SCBRAN","=1073780026/19251","SCFITT"
"=1073763642/169554","SCFITT","/ASBH-4""-DPS-501003-AD1/B02","SCBRAN"
"=1073763642/169554","SCFITT","/ASBH-4""-DPS-501003-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501003-AD1/B01","SCBRAN","=1073763642/169554","SCFITT"
"=1073763642/9305","SCFITT","/ASBH-2""-GPS-384014-AD4/B01","SCBRAN"
"=1073763642/9305","SCFITT","/ASBH-3""-GPS-381002-AD4/B01","SCBRAN"
"/ASBH-3""-GPS-381002-AD4/B01","SCBRAN","=1073763642/9305","SCFITT"
"=1073763642/9418","SCFITT","/ASBH-16""-GPS-381013-AD5/B01","SCBRAN"
"=1073763642/9418","SCFITT","/ASBH-20""-GPS-381004-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381004-AD5/B01","SCBRAN","=1073763642/9418","SCFITT"
"=1073763642/9450","SCFITT","/ASBH-ILINE-0436-01/B03","SCBRAN"
"=1073763642/9450","SCFITT","/ASBH-ILINE-0436-01/B01","SCBRAN"
"/ASBH-ILINE-0436-01/B01","SCBRAN","=1073763642/9450","SCFITT"
"=1073763642/9452","SCFITT","/ASBH-ILINE-0436-01/B02","SCBRAN"
"=1073763642/9452","SCFITT","/ASBH-ILINE-0436-01/B01","SCBRAN"
"/ASBH-ILINE-0436-01/B01","SCBRAN","=1073763642/9452","SCFITT"
"=1073804602/1622","SCFITT","/ASBH-ILINE-0436-01/B09","SCBRAN"
"=1073804602/1622","SCFITT","/ASBH-ILINE-0436-01/B01","SCBRAN"
"/ASBH-ILINE-0436-01/B01","SCBRAN","=1073804602/1622","SCFITT"
"=1073771834/19477","SCFITT","/ASBH-ILINE-0436-01/B14","SCBRAN"
"=1073771834/19477","SCFITT","/ASBH-ILINE-0436-01/B13","SCBRAN"
"/ASBH-ILINE-0436-01/B13","SCBRAN","=1073771834/19477","SCFITT"
"=1073771834/19507","SCFITT","/ASBH-ILINE-0436-01/B17","SCBRAN"
"=1073771834/19507","SCFITT","/ASBH-ILINE-0436-01/B16","SCBRAN"
"/ASBH-ILINE-0436-01/B16","SCBRAN","=1073771834/19507","SCFITT"
"=1073763642/9945","SCFITT","/ASBH-4""-GPS-381103-AD4/B01","SCBRAN"
"=1073763642/9945","SCFITT","/ASBH-8""-GPS-381101-AD4/B01","SCBRAN"
"/ASBH-8""-GPS-381101-AD4/B01","SCBRAN","=1073763642/9945","SCFITT"
"=1073763642/13240","SCFITT","/ASBH-8""-GPS-381101-AD4/B01","SCBRAN"
"=1073763642/13240","SCFITT","/ASBH-14""-GPS-341102-AD4/B01","SCBRAN"
"/ASBH-14""-GPS-341102-AD4/B01","SCBRAN","=1073763642/13240","SCFITT"
"=1073763642/9985","SCFITT","/ASBH-4""-DPS-501104-AD1/B02","SCBRAN"
"/ASBH-4""-DPS-501104-AD1/B02","SCBRAN","=1073763642/9985","SCFITT"
"=1073763642/10008","SCFITT","/ASBH-4""-DPS-501103-AD1/B01","SCBRAN"
"=1073763642/10008","SCFITT","/ASBH-4""-DPS-501102-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501102-AD1/B01","SCBRAN","=1073763642/10008","SCFITT"
"=1073763642/173973","SCFITT","/ASBH-4""-DPS-501102-AD1/B02","SCBRAN"
"=1073763642/173973","SCFITT","/ASBH-4""-DPS-501103-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501103-AD1/B01","SCBRAN","=1073763642/173973","SCFITT"
"=1073763642/10095","SCFITT","/ASBH-2""-GPS-384017-AD4/B01","SCBRAN"
"=1073763642/10095","SCFITT","/ASBH-3""-GPS-381102-AD4/B01","SCBRAN"
"/ASBH-3""-GPS-381102-AD4/B01","SCBRAN","=1073763642/10095","SCFITT"
"=1073763642/10190","SCFITT","/ASBH-20""-GPS-381104-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381104-AD5/B01","SCBRAN","=1073763642/10190","SCFITT"
"=1073763642/10192","SCFITT","/ASBH-20""-GPS-381104-AD5/B11","SCBRAN"
"=1073763642/10192","SCFITT","/ASBH-20""-GPS-381104-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381104-AD5/B01","SCBRAN","=1073763642/10192","SCFITT"
"=1073763642/10194","SCFITT","/ASBH-20""-GPS-381104-AD5/B06","SCBRAN"
"=1073763642/10194","SCFITT","/ASBH-20""-GPS-381104-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381104-AD5/B01","SCBRAN","=1073763642/10194","SCFITT"
"=1073763642/10196","SCFITT","/ASBH-14""-GPS-381113-AD5/B01","SCBRAN"
"=1073763642/10196","SCFITT","/ASBH-20""-GPS-381104-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381104-AD5/B01","SCBRAN","=1073763642/10196","SCFITT"
"=1073763642/10200","SCFITT","/ASBH-20""-GPS-381104-AD5/B07","SCBRAN"
"=1073763642/10200","SCFITT","/ASBH-20""-GPS-381104-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381104-AD5/B01","SCBRAN","=1073763642/10200","SCFITT"
"=1073763642/10202","SCFITT","/ASBH-20""-GPS-381104-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381104-AD5/B01","SCBRAN","=1073763642/10202","SCFITT"
"=1073763642/10230","SCFITT","/ASBH-ILINE-0437-01/B03","SCBRAN"
"=1073763642/10230","SCFITT","/ASBH-ILINE-0437-01/B01","SCBRAN"
"/ASBH-ILINE-0437-01/B01","SCBRAN","=1073763642/10230","SCFITT"
"=1073763642/10232","SCFITT","/ASBH-ILINE-0437-01/B02","SCBRAN"
"=1073763642/10232","SCFITT","/ASBH-ILINE-0437-01/B01","SCBRAN"
"/ASBH-ILINE-0437-01/B01","SCBRAN","=1073763642/10232","SCFITT"
"=1073763642/10714","SCFITT","/ASBH-4""-GPS-381203-AD4/B01","SCBRAN"
"=1073763642/10714","SCFITT","/ASBH-8""-GPS-381201-AD4/B01","SCBRAN"
"/ASBH-8""-GPS-381201-AD4/B01","SCBRAN","=1073763642/10714","SCFITT"
"=1073763642/10754","SCFITT","/ASBH-4""-DPS-501204-AD1/B02","SCBRAN"
"=1073763642/10754","SCFITT","/ASBH-4""-DPS-501204-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501204-AD1/B01","SCBRAN","=1073763642/10754","SCFITT"
"=1073763642/10795","SCFITT","/ASBH-4""-DPS-501203-AD1/B01","SCBRAN"
"=1073763642/10795","SCFITT","/ASBH-4""-DPS-501202-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501202-AD1/B01","SCBRAN","=1073763642/10795","SCFITT"
"=1073788218/45815","SCFITT","/ASBH-4""-DPS-501203-AD1/B02","SCBRAN"
"=1073788218/45815","SCFITT","/ASBH-4""-DPS-501203-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-501203-AD1/B01","SCBRAN","=1073788218/45815","SCFITT"
"=1073763642/10836","SCFITT","/ASBH-14""-GPS-381213-AD5/B02","SCBRAN"
"=1073763642/10836","SCFITT","/ASBH-14""-GPS-381213-AD5/B01","SCBRAN"
"/ASBH-14""-GPS-381213-AD5/B01","SCBRAN","=1073763642/10836","SCFITT"
"=1073763642/12938","SCFITT","/ASBH-8""-GPS-381201-AD4/B01","SCBRAN"
"=1073763642/12938","SCFITT","/ASBH-14""-GPS-341202-AD4/B01","SCBRAN"
"/ASBH-14""-GPS-341202-AD4/B01","SCBRAN","=1073763642/12938","SCFITT"
"=1073763642/10866","SCFITT","/ASBH-2""-GPS-384020-AD4/B01","SCBRAN"
"=1073763642/10866","SCFITT","/ASBH-3""-GPS-381202-AD4/B01","SCBRAN"
"/ASBH-3""-GPS-381202-AD4/B01","SCBRAN","=1073763642/10866","SCFITT"
"=1073763642/10968","SCFITT","/ASBH-20""-GPS-381204-AD5/B02","SCBRAN"
"=1073763642/10968","SCFITT","/ASBH-20""-GPS-381204-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381204-AD5/B01","SCBRAN","=1073763642/10968","SCFITT"
"=1073763642/10970","SCFITT","/ASBH-20""-GPS-381204-AD5/B03","SCBRAN"
"=1073763642/10970","SCFITT","/ASBH-20""-GPS-381204-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381204-AD5/B01","SCBRAN","=1073763642/10970","SCFITT"
"=1073763642/10972","SCFITT","/ASBH-20""-GPS-381204-AD5/B04","SCBRAN"
"=1073763642/10972","SCFITT","/ASBH-20""-GPS-381204-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381204-AD5/B01","SCBRAN","=1073763642/10972","SCFITT"
"=1073763642/10974","SCFITT","/ASBH-14""-GPS-381213-AD5/B01","SCBRAN"
"=1073763642/10974","SCFITT","/ASBH-20""-GPS-381204-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381204-AD5/B01","SCBRAN","=1073763642/10974","SCFITT"
"=1073763642/10978","SCFITT","/ASBH-20""-GPS-381204-AD5/B05","SCBRAN"
"=1073763642/10978","SCFITT","/ASBH-20""-GPS-381204-AD5/B01","SCBRAN"
"/ASBH-20""-GPS-381204-AD5/B01","SCBRAN","=1073763642/10978","SCFITT"
"=1073763642/11007","SCFITT","/ASBH-ILINE-0438-01/B03","SCBRAN"
"=1073763642/11007","SCFITT","/ASBH-ILINE-0438-01/B01","SCBRAN"
"/ASBH-ILINE-0438-01/B01","SCBRAN","=1073763642/11007","SCFITT"
"=1073763642/11009","SCFITT","/ASBH-ILINE-0438-01/B02","SCBRAN"
"=1073763642/11009","SCFITT","/ASBH-ILINE-0438-01/B01","SCBRAN"
"/ASBH-ILINE-0438-01/B01","SCBRAN","=1073763642/11009","SCFITT"
"=1073788218/16121","SCFITT","/ASBH-ILINE-0438-01/B14","SCBRAN"
"=1073788218/16121","SCFITT","/ASBH-ILINE-0438-01/B16","SCBRAN"
"/ASBH-ILINE-0438-01/B16","SCBRAN","=1073788218/16121","SCFITT"
"=1073771834/69310","SCFITT","/ASBH-0.75""-GPS-404083-AD4/B01","SCBRAN"
"/ASBH-0.75""-GPS-404083-AD4/B01","SCBRAN","=1073771834/69310","SCFITT"
"=1073763642/11496","SCFITT","/ASBH-4""-GPS-383703-AD4/B01","SCBRAN"
"=1073763642/11496","SCFITT","/ASBH-8""-GPS-383701-AD4/B01","SCBRAN"
"/ASBH-8""-GPS-383701-AD4/B01","SCBRAN","=1073763642/11496","SCFITT"
"=1073763642/13034","SCFITT","/ASBH-8""-GPS-383701-AD4/B01","SCBRAN"
"=1073763642/13034","SCFITT","/ASBH-12""-GPS-343702-AD4/B01","SCBRAN"
"/ASBH-12""-GPS-343702-AD4/B01","SCBRAN","=1073763642/13034","SCFITT"
"=1073763642/11536","SCFITT","/ASBH-4""-DPS-503702-AD1/B05","SCBRAN"
"=1073763642/11536","SCFITT","/ASBH-4""-DPS-503704-AD1/B01","SCBRAN"
"/ASBH-4""-DPS-503704-AD1/B01","SCBRAN","=1073763642/11536","SCFITT"
"=1073763642/11569","SCFITT","/ASBH-4""-DPS-503703-AD1/B01","SCBRAN"
"=1073763642/11569","SCFITT","/ASBH-4""-DPS-503702-AD1/B05","SCBRAN"
"/ASBH-4""-DPS-503702-AD1/B05","SCBRAN","=1073763642/11569","SCFITT"
"=1073780026/13130","SCFITT","/ASBH-4""-DPS-503702-AD1/B03","SCBRAN"
"=1073780026/13130","SCFITT","/ASBH-4""-DPS-503702-AD1/B05","SCBRAN"
"/ASBH-4""-DPS-503702-AD1/B05","SCBRAN","=1073780026/13130","SCFITT"
"=1073763642/11602","SCFITT","/ASBH-12""-GPS-383713-AD5/B02","SCBRAN"
"=1073763642/11602","SCFITT","/ASBH-12""-GPS-383713-AD5/B01","SCBRAN"
"/ASBH-12""-GPS-383713-AD5/B01","SCBRAN","=1073763642/11602","SCFITT"
"=1073763642/11632","SCFITT","/ASBH-2""-GPS-384023-AD4/B01","SCBRAN"
"=1073763642/11632","SCFITT","/ASBH-3""-GPS-383702-AD4/B01","SCBRAN"
"/ASBH-3""-GPS-383702-AD4/B01","SCBRAN","=1073763642/11632","SCFITT"
"=1073763642/11745","SCFITT","/ASBH-12""-GPS-383713-AD5/B01","SCBRAN"
"=1073763642/11745","SCFITT","/ASBH-18""-GPS-383704-AD5/B01","SCBRAN"
"/ASBH-18""-GPS-383704-AD5/B01","SCBRAN","=1073763642/11745","SCFITT"
"=1073763642/11778","SCFITT","/ASBH-ILINE-0439-01/B03","SCBRAN"
"=1073763642/11778","SCFITT","/ASBH-ILINE-0439-01/B01","SCBRAN"
"/ASBH-ILINE-0439-01/B01","SCBRAN","=1073763642/11778","SCFITT"
"=1073763642/11780","SCFITT","/ASBH-ILINE-0439-01/B02","SCBRAN"
"=1073763642/11780","SCFITT","/ASBH-ILINE-0439-01/B01","SCBRAN"
"/ASBH-ILINE-0439-01/B01","SCBRAN","=1073763642/11780","SCFITT"
"=1073780026/10430","SCFITT","/ASBH-ILINE-0439-01/B09","SCBRAN"
"/ASBH-ILINE-0439-01/B09","SCBRAN","=1073780026/10430","SCFITT"
"=1073763642/104158","SCFITT","/ASBH-ILINE-0439-01/B15","SCBRAN"
"=1073763642/104158","SCFITT","/ASBH-ILINE-0439-01/B16","SCBRAN"
"/ASBH-ILINE-0439-01/B16","SCBRAN","=1073763642/104158","SCFITT"
"=1073788218/45766","SCFITT","/ASBH-0.75""-GPS-404084-AD4/B01","SCBRAN"
"/ASBH-0.75""-GPS-404084-AD4/B01","SCBRAN","=1073788218/45766","SCFITT"
"=1073771834/69391","SCFITT","/ASBH-0.75""-GPS-404083-AD4/B01","SCBRAN"
"=1073771834/69391","SCFITT","/ASBH-0.75""-GPS-404084-AD4/B01","SCBRAN"
"/ASBH-0.75""-GPS-404084-AD4/B01","SCBRAN","=1073771834/69391","SCFITT"
"=1073771834/69049","SCFITT","/ASBH-0.75""-GPS-404084-AD4/B01","SCBRAN"
"/ASBH-0.75""-GPS-404084-AD4/B01","SCBRAN","=1073771834/69049","SCFITT"
"=1073763642/13377","SCFITT","/ASBH-10""-GPS-340902-AD4/B01","SCBRAN"
"=1073763642/13377","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073763642/13377","SCFITT"
"=1073763642/13383","SCFITT","/ASBH-12""-GPS-343702-AD4/B01","SCBRAN"
"=1073763642/13383","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073763642/13383","SCFITT"
"=1073771834/69196","SCFITT","/ASBH-18""-GPS-349004-AD4/B01","SCBRAN"
"=1073771834/69196","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073771834/69196","SCFITT"
"=1073763642/13387","SCFITT","/ASBH-16""-GPS-340702-AD4/B01","SCBRAN"
"=1073763642/13387","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073763642/13387","SCFITT"
"=1073763642/13389","SCFITT","/ASBH-16""-GPS-341002-AD4/B01","SCBRAN"
"=1073763642/13389","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073763642/13389","SCFITT"
"=1073796410/5488","SCFITT","/ASBH-14""-GPS-341202-AD4/B01","SCBRAN"
"=1073796410/5488","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073796410/5488","SCFITT"
"=1073763642/13391","SCFITT","/ASBH-14""-GPS-341102-AD4/B01","SCBRAN"
"=1073763642/13391","SCFITT","/ASBH-34""-GPS-340106-AD4/B01","SCBRAN"
"/ASBH-34""-GPS-340106-AD4/B01","SCBRAN","=1073763642/13391","SCFITT"
"=1073771834/36868","SCFITT","/ASBH-34""-FHS-400027-AD1/B01","SCBRAN"
"=1073771834/36868","SCFITT","/ASBH-34""-FHS-400024-AD1/B01","SCBRAN"
"/ASBH-34""-FHS-400024-AD1/B01","SCBRAN","=1073771834/36868","SCFITT"
"=1073796410/7699","SCFITT","/ASBH-18""-FHS-404091-AD4/B01","SCBRAN"
"=1073796410/7699","SCFITT","/ASBH-34""-FHS-400024-AD1/B01","SCBRAN"
"/ASBH-34""-FHS-400024-AD1/B01","SCBRAN","=1073796410/7699","SCFITT"
"=1073771834/36887","SCFITT","/ASBH-6""-FHS-400025-AD1/B01","SCBRAN"
"=1073771834/36887","SCFITT","/ASBH-8""-FHS-400026-AD1/B01","SCBRAN"
"/ASBH-8""-FHS-400026-AD1/B01","SCBRAN","=1073771834/36887","SCFITT"
"=1073796410/7693","SCFITT","/ASBH-6""-FHS-400009-AD4/B01","SCBRAN"
"=1073796410/7693","SCFITT","=1073771834/69088","SCBRAN"
"=1073771834/69088","SCBRAN","=1073796410/7693","SCFITT"
"=1073763642/13837","SCFITT","/ASBH-30""-GPS-340110-AX2/B03","SCBRAN"
"=1073763642/13837","SCFITT","/ASBH-30""-GPS-340110-AX2/B01","SCBRAN"
"/ASBH-30""-GPS-340110-AX2/B01","SCBRAN","=1073763642/13837","SCFITT"
"=1073763642/101824","SCFITT","/ASBH-30""-GPS-340110-AX2/B05","SCBRAN"
"=1073763642/101824","SCFITT","/ASBH-30""-GPS-340110-AX2/B01","SCBRAN"
"/ASBH-30""-GPS-340110-AX2/B01","SCBRAN","=1073763642/101824","SCFITT"
"=1073763642/13835","SCFITT","/ASBH-30""-GPS-340110-AX2/B02","SCBRAN"
"=1073763642/13835","SCFITT","/ASBH-30""-GPS-340110-AX2/B01","SCBRAN"
"/ASBH-30""-GPS-340110-AX2/B01","SCBRAN","=1073763642/13835","SCFITT"
"=1073763642/13875","SCFITT","/ASBH-ILINE-0442-01/B03","SCBRAN"
"=1073763642/13875","SCFITT","/ASBH-ILINE-0442-01/B02","SCBRAN"
"/ASBH-ILINE-0442-01/B02","SCBRAN","=1073763642/13875","SCFITT"
"=1073763642/13880","SCFITT","/ASBH-ILINE-0442-01/B04","SCBRAN"
"=1073763642/13880","SCFITT","/ASBH-ILINE-0442-01/B03","SCBRAN"
"/ASBH-ILINE-0442-01/B03","SCBRAN","=1073763642/13880","SCFITT"
"=1073763642/13892","SCFITT","=1073780026/15419","SCBRAN"
"=1073763642/13892","SCFITT","/ASBH-ILINE-0442-01/B06","SCBRAN"
"/ASBH-ILINE-0442-01/B06","SCBRAN","=1073763642/13892","SCFITT"
"=1073763642/13906","SCFITT","/ASBH-ILINE-0442-01/B09","SCBRAN"
"=1073763642/13906","SCFITT","/ASBH-ILINE-0442-01/B08","SCBRAN"
"/ASBH-ILINE-0442-01/B08","SCBRAN","=1073763642/13906","SCFITT"
"=1073763642/13908","SCFITT","/ASBH-ILINE-0442-01/B19","SCBRAN"
"=1073763642/13908","SCFITT","/ASBH-ILINE-0442-01/B08","SCBRAN"
"/ASBH-ILINE-0442-01/B08","SCBRAN","=1073763642/13908","SCFITT"
"=1073763642/13910","SCFITT","/ASBH-ILINE-0442-01/B18","SCBRAN"
"=1073763642/13910","SCFITT","/ASBH-ILINE-0442-01/B08","SCBRAN"
"/ASBH-ILINE-0442-01/B08","SCBRAN","=1073763642/13910","SCFITT"
"=1073780026/24114","SCFITT","=1073780026/24110","SCBRAN"
"=1073780026/24114","SCFITT","/ASBH-ILINE-0442-01/B10","SCBRAN"
"/ASBH-ILINE-0442-01/B10","SCBRAN","=1073780026/24114","SCFITT"
"=1073763642/13922","SCFITT","/ASBH-ILINE-0442-01/B09","SCBRAN"
"=1073763642/13922","SCFITT","/ASBH-ILINE-0442-01/B10","SCBRAN"
"/ASBH-ILINE-0442-01/B10","SCBRAN","=1073763642/13922","SCFITT"
"=1073763642/13959","SCFITT","/ASBH-ILINE-0442-01/B21","SCBRAN"
"=1073763642/13959","SCFITT","/ASBH-ILINE-0442-01/B20","SCBRAN"
"/ASBH-ILINE-0442-01/B20","SCBRAN","=1073763642/13959","SCFITT"
"=1073763642/13961","SCFITT","/ASBH-ILINE-0442-01/B23","SCBRAN"
"=1073763642/13961","SCFITT","/ASBH-ILINE-0442-01/B20","SCBRAN"
"/ASBH-ILINE-0442-01/B20","SCBRAN","=1073763642/13961","SCFITT"
"=1073763642/13963","SCFITT","/ASBH-ILINE-0442-01/B22","SCBRAN"
"=1073763642/13963","SCFITT","/ASBH-ILINE-0442-01/B20","SCBRAN"
"/ASBH-ILINE-0442-01/B20","SCBRAN","=1073763642/13963","SCFITT"
"=1073763642/13981","SCFITT","/ASBH-ILINE-0442-01/B26","SCBRAN"
"=1073763642/13981","SCFITT","/ASBH-ILINE-0442-01/B25","SCBRAN"
"/ASBH-ILINE-0442-01/B25","SCBRAN","=1073763642/13981","SCFITT"
"=1073763642/13901","SCFITT","/ASBH-ILINE-0442-01/B10","SCBRAN"
"=1073763642/13901","SCFITT","=1073780026/15419","SCBRAN"
"=1073780026/15419","SCBRAN","=1073763642/13901","SCFITT"
"=1073763642/177747","SCFITT","/ASBH-0.75""-OCS-509175-AD1/B01","SCBRAN"
"=1073763642/177747","SCFITT","/ASBH-4""-DPS-505110-AM1/B01","SCBRAN"
"/ASBH-4""-DPS-505110-AM1/B01","SCBRAN","=1073763642/177747","SCFITT"
"=1073763642/56006","SCFITT","/ASBH-4""-DPS-509024-AM1/B01","SCBRAN"
"=1073763642/56006","SCFITT","/ASBH-4""-DPS-505110-AM1/B01","SCBRAN"
"/ASBH-4""-DPS-505110-AM1/B01","SCBRAN","=1073763642/56006","SCFITT"
"=1073788218/30250","SCFITT","/ASBH-4""-DPS-509025-AM1/B01","SCBRAN"
"=1073788218/30250","SCFITT","/ASBH-4""-DPS-505110-AM1/B01","SCBRAN"
"/ASBH-4""-DPS-505110-AM1/B01","SCBRAN","=1073788218/30250","SCFITT"
"=1073763642/177677","SCFITT","/ASBH-4""-DPS-509026-AM1/B01","SCBRAN"
"=1073763642/177677","SCFITT","/ASBH-4""-DPS-505110-AM1/B01","SCBRAN"
"/ASBH-4""-DPS-505110-AM1/B01","SCBRAN","=1073763642/177677","SCFITT"
"=1073763642/16164","SCFITT","/ASBH-4""-OCS-340315-BD1/B02","SCBRAN"
"=1073763642/16164","SCFITT","/ASBH-4""-OCS-340315-BD1/B01","SCBRAN"
"/ASBH-4""-OCS-340315-BD1/B01","SCBRAN","=1073763642/16164","SCFITT"
