"ObjNAME","ObjTYPE","ObjREFERENCE"
"/ASBHA-RO-030005","SCINST","/ASBH-8""-WF-030039-AK1",""
"/ASBHA-BDV-340023","SCINST","/ASBH-4""-GPS-340138-AX2",""
"/ASBHA-RO-340042","SCINST","/ASBH-4""-GPS-340138-AX2",""
"/ASBHA-ESDV-570004","SCINST","/ASBH-2""-OD-570001-AD1",""
"/ASBHA-ESDV-400012","SCINST","/ASBH-8""-FHS-400059-AS1",""
"/ASBHA-ESDV-400013","SCINST","/ASBH-8""-FHS-400059-AS1",""
"/ASBHA-ESDV-450001","SCINST","/ASBH-8""-GPS-450001-FD1",""
"/ASBHA-PCV-450012","SCINST","/ASBH-8""-GPS-450001-FD1",""
"/ASBHA-XCV-500120","SCINST","/ASBH-2""-DPS-500134-AD1",""
"/ASBHA-PSV-360021","SCINST","/ASBH-3""-OCS-360006-BD1",""
"/ASBHA-PSV-570003","SCINST","/ASBH-2""-OD-570003-AD1",""
"/ASBHA-PSV-340025","SCINST","/ASBH-3""-OCS-340343-BD1",""
"/ASBHA-ESDV-450002","SCINST","/ASBH-2""-GPS-450005-FD1",""
"/ASBHA-RO-450005","SCINST","/ASBH-2""-GPS-450005-FD1",""
"/ASBHA-RO-440053","SCINST","/ASBH-2""-GPS-440021-ED1-P",""
"/ASBHA-ESDV-440022","SCINST","/ASBH-2""-GPS-440021-ED1-P",""
"/ASBHA-ESDV-570003","SCINST","/ASBH-3""-GFS-570020-BS1-T",""
"/ASBHA-BDV-450003","SCINST","/ASBH-4""-GPS-450013-GS1",""
"/ASBHA-RO-450003","SCINST","/ASBH-4""-GPS-450013-GS1",""
"/ASBHA-BDV-440003","SCINST","/ASBH-4""-GPS-449001-FS1",""
"/ASBHA-RO-440052","SCINST","/ASBH-4""-GPS-449001-FS1",""
"/ASBHA-ESDV-360002","SCINST","/ASBH-16""-OCS-360005-BD1",""
"/ASBHA-ESDV-360001","SCINST","/ASBH-16""-OCS-360005-BD1",""
"/ASBHA-ESDV-340027","SCINST","/ASBH-36""-GPS-340136-AX2",""
"/ASBHA-PSV-360022","SCINST","/ASBH-3""-OCS-360012-BD1",""
"/ASBHA-BDV-340028","SCINST","/ASBH-4""-GPS-340137-AX2",""
"/ASBHA-RO-340043","SCINST","/ASBH-4""-GPS-340137-AX2",""
"/ASBHA-PSV-340024","SCINST","/ASBH-3""-OCS-340050-BD1",""
"/ASBHA-ESDV-440023","SCINST","/ASBH-12""-GPS-440002-ED1-P",""
"/ASBHA-BDV-440002","SCINST","/ASBH-4""-GPS-440029-FS1-P",""
"/ASBHA-RO-440051","SCINST","/ASBH-4""-GPS-440029-FS1-P",""
"/ASBHA-ESDV-570002","SCINST","/ASBH-4""-GFS-570018-BX1-T",""
"/ASBHA-PCV-570024A","SCINST","/ASBH-4""-GFS-570018-BX1-T",""
"/ASBHA-SDV-350023","SCINST","/ASBH-36""-WS-350008-AR1",""
