"ObjNAME","ObjTYPE","ObjREFERENCE"
"/ASBJA-FIC-41XXX2","SCOINS","/ASBJA-SIG-P-FCV-41XXX3-2"
"/ASBJA-SIG-P-FCV-41XXX3-2","SCOINS","/ASBJ-ILINE-0401-0010/B25"
"/ASBJA-SIG-P-FCV-41XXX3-2","SCOINS","=1140867314/70583"
"/ASBJA-TT-41XXX3","SCOINS","=1140867314/70663"
"/ASBJA-PI-41XXX9","SCOINS","/ASBJA-HCV-41X297"
"/ASBJA-LT-41XXX9","SCOINS","=1140867314/70733"
"/ASBJA-LT-41XXX9","SCOINS","=1140867314/70719"
"/ASBJA-LT-41XXX9","SCOINS","/ASBJA-HCV-41X299"
"/ASBJA-LG-41XXX9","SCOINS","/ASBJ-2"-TR-V4116K2A-AS1/B01"
"/ASBJA-LG-41XXX9","SCOINS","/ASBJ-2"-TR-V4116K2B-AS1/B01"
"/ASBJA-LG-41XXX9","SCOINS","/ASBJA-HCV-41X301"
"/ASBJA-SIG-P-LT-41XXX9-2","SCOINS","/ASBJ-ILINE-0401-0010/B28"
"/ASBJA-SIG-P-LT-41XXX9-2","SCOINS","/ASBJA-LT-41XXX9"
"/ASBJA-LAHH-41XXX9","SCOINS","/ASBJ-ILINE-0401-0010/B29"
"/ASBJA-LAHH-41XXX9","SCOINS","/ASBJA-LALL-41XXX9"
"/ASBJA-LALL-41XXX9","SCOINS","/ASBJ-ILINE-0401-0010/B28"
"/ASBJA-LALL-41XXX9","SCOINS","/ASBJA-SIG-P-LT-41XXX9-2"
"/ASBJA-PDAH-41XX10","SCOINS","/ASBJA-SIG-P-PDT-41XX10-1"
"/ASBJA-PDI-41XX10","SCOINS","/ASBJ-ILINE-0401-0007/B03"
"/ASBJA-PDI-41XX10","SCOINS","/ASBJA-PDT-41XX10"
"/ASBJA-SIG-P-PDT-41XX10-1","SCOINS","/ASBJ-ILINE-0401-0007/B03"
"/ASBJA-SIG-P-PDT-41XX10-1","SCOINS","/ASBJA-PDT-41XX10"
"/ASBJA-TI-80XXX1","SCOINS","=1140867314/64858"
"/ASBJA-PDI-41XXX4","SCOINS","/ASBJA-HCV-80XXXX"
"/ASBJA-PDI-41XXX4","SCOINS","/ASBJA-HCV-80XX30"
"/ASBJA-PDT-41XX10","SCOINS","/ASBJA-HCV-41XX65"
"/ASBJA-PDT-41XX10","SCOINS","/ASBJA-HCV-41XX67"
"/ASBJA-TI-80XXX2","SCOINS","=1140867314/71200"
"/ASBJA-TT-41XXX1","SCOINS","=1140867314/71151"
"/ASBJA-SIG-P-TT-41XXX1-2","SCOINS","/ASBJ-ILINE-0401-0007/B01"
"/ASBJA-SIG-P-TT-41XXX1-2","SCOINS","/ASBJA-TT-41XXX1"
"/ASBJA-TIC-41XXX1","SCOINS","/ASBJ-ILINE-0401-03/B01"
"/ASBJA-TIC-41XXX1","SCOINS","/ASBJ-ILINE-0401-0007/B01"
"/ASBJA-TIC-41XXX1","SCOINS","/ASBJA-SIG-P-TT-41XXX1-2"
"/ASBJA-SIG-P-TCV-41XXX1-2","SCOINS","/ASBJ-ILINE-0401-03/B01"
"/ASBJA-SIG-P-TCV-41XXX1-2","SCOINS","/ASBJA-TIC-41XXX1"
"/ASBJA-TAH-41XXX1","SCOINS","/ASBJ-ILINE-0401-03/B02"
"/ASBJA-TAH-41XXX1","SCOINS","/ASBJA-SIG-P-TT-41XXX1-2"
"/ASBJA-TAL-41XXX1","SCOINS","/ASBJ-ILINE-0401-03/B03"
"/ASBJA-TAL-41XXX1","SCOINS","/ASBJA-SIG-P-TT-41XXX1-2"
"/ASBJA-PI-41XXXX","SCOINS","/ASBJA-HCV-39X162"
"/ASBJA-LG-41XXX4","SCOINS","/=268492046/2976/B01"
"/ASBJA-LG-41XXX4","SCOINS","/=268492046/3033/B02"
"/ASBJA-LG-41XXX4","SCOINS","/ASBJA-HCV-41X548"
"/ASBJA-PI-41XXX2","SCOINS","/ASBJA-HCV-41X309"
"/ASBJA-LG-41XXX5","SCOINS","/=268492046/3151/B01"
"/ASBJA-LG-41XXX5","SCOINS","/=268492046/3165/B02"
"/ASBJA-LG-41XXX5","SCOINS","/ASBJA-HCV-41X747"
"/ASBJA-PI-41XXX3","SCOINS","/ASBJA-HCV-41X723"
"/ASBJA-PI-41XXX5","SCOINS","/ASBJA-HCV-39XX62"
"/ASBJA-PI-08XXXX","SCOINS","/ASBJA-HCV-08X246"
"/ASBJA-PI-41XX36","SCOINS","/ASBJA-HCV-41X473"
"/ASBJA-LT-41X135","SCOINS","/=1140891890/3975/B04"
"/ASBJA-LT-41X135","SCOINS","/=1140891890/11019/B01"
"/ASBJA-LT-41X135","SCOINS","/ASBJA-HCV-41X484"
"/ASBJA-LT-41X135","SCOINS","=1140867314/236088"
"/ASBJA-LG-41XX30","SCOINS","/=1140867314/154744/B01"
"/ASBJA-LG-41XX30","SCOINS","/=1140867314/154755/B01"
"/ASBJA-LG-41XX30","SCOINS","/ASBJA-HCV-41X483"
"/ASBJA-LG-41XX30","SCOINS","=1140867314/236084"
"/ASBJA-SIG-P-LT-41X135-2","SCOINS","/ASBJ-ILINE-0409-0005/B24"
"/ASBJA-SIG-P-LT-41X135-2","SCOINS","/ASBJA-LT-41X135"
"/ASBJA-LAH-41X135","SCOINS","/ASBJ-ILINE-0409-0005/B24"
"/ASBJA-LAH-41X135","SCOINS","/ASBJA-SIG-P-LT-41X135-2"
"/ASBJA-LAL-41X135","SCOINS","/ASBJ-ILINE-0409-0005/B26"
"/ASBJA-LAL-41X135","SCOINS","/ASBJA-SIG-P-LT-41X135-2"
"/ASBJA-LI-41X135","SCOINS","/ASBJ-ILINE-0409-0005/B25"
"/ASBJA-LI-41X135","SCOINS","/ASBJA-SIG-P-LT-41X135-2"
"/ASBJA-ZS-411155","SCOINS","/ASBJA-SDV-411155"
"/ASBJA-SIG-P-ZS-411155-1","SCOINS","/ASBJA-ZS-411155"
"/ASBJA-ZI-411155","SCOINS","/ASBJA-SIG-P-ZS-411155-1"
"/ASBJA-PT-41X102","SCOINS","/ASBJA-HCV-41X506"
"/ASBJA-SIG-P-PT-41X102-1","SCOINS","/ASBJA-PT-41X102"
"/ASBJA-PAHH-41X102","SCOINS","/ASBJA-SIG-P-PT-41X102-1"
"/ASBJA-PT-41X103","SCOINS","/ASBJA-HCV-41X507"
"/ASBJA-SIG-P-PT-41X102-3","SCOINS","/=1140867314/236067/B02"
"/ASBJA-SIG-P-PT-41X102-3","SCOINS","/ASBJA-PT-41X103"
"/ASBJA-PI-41X103","SCOINS","/=1140867314/236067/B02"
"/ASBJA-PI-41X103","SCOINS","/ASBJA-SIG-P-PT-41X102-3"
"/ASBJA-PAH-41X103","SCOINS","/=1140867314/236067/B03"
"/ASBJA-PAH-41X103","SCOINS","/ASBJA-SIG-P-PT-41X102-3"
"/ASBJA-LT-411134","SCOINS","=1140867314/236003"
"/ASBJA-LT-411134","SCOINS","/=1140867314/154840/B01"
"/ASBJA-LT-411134","SCOINS","=1140867314/236407"
"/ASBJA-LAHH-411134","SCOINS","/=1140867314/236359/B01"
"/ASBJA-LAHH-411134","SCOINS","=1140867314/236355"
"/ASBJA-LALL-411134","SCOINS","/=1140867314/236359/B03"
"/ASBJA-LALL-411134","SCOINS","=1140867314/236355"
"/ASBJA-LI-411134","SCOINS","/=1140867314/236359/B02"
"/ASBJA-LI-411134","SCOINS","=1140867314/236355"
"/ASBJA-SIG-P-PCV-41XXX3-1","SCOINS","/ASBJ-ILINE-0402-0017/B18"
"/ASBJA-SIG-P-PCV-41XXX3-1","SCOINS","=1140891890/12148"
"/ASBJA-PIC-41XXX3","SCOINS","/=1140867314/72186/B02"
"/ASBJA-PIC-41XXX3","SCOINS","/ASBJ-ILINE-0402-0017/B18"
"/ASBJA-PIC-41XXX3","SCOINS","/ASBJA-SIG-P-PT-41XXX3-2"
"/ASBJA-SIG-P-PT-41XXX3-2","SCOINS","/=1140867314/72186/B02"
"/ASBJA-SIG-P-PT-41XXX3-2","SCOINS","/ASBJA-PT-41XXX3"
"/ASBJA-PT-41XXX3","SCOINS","/ASBJA-HCV-41X281"
"/ASBJA-PAH-41XXX4","SCOINS","/ASBJ-ILINE-0402-0017/B01"
"/ASBJA-PAH-41XXX4","SCOINS","/ASBJA-SIG-P-PT-41XXX3-2"
"/ASBJA-SIG-P-PT-41XXX4-2","SCOINS","/ASBJA-PT-41XXX4"
"/ASBJA-PT-41XXX4","SCOINS","/ASBJA-HCV-41X282"
"/ASBJA-PAHH-41XXX5","SCOINS","/ASBJA-SIG-P-PT-41XXX4-2"
"/ASBJA-ZS-50XXX6","SCOINS","/ASBJA-SDV-50XXX8"
"/ASBJA-SIG-P-ZS-50XXX6-1","SCOINS","/ASBJA-ZS-50XXX6"
"/ASBJA-ZI-50XXX3","SCOINS","/ASBJA-SIG-P-ZS-50XXX6-1"
"/ASBJA-LG-41XXX8","SCOINS","/=1140867314/73504/B01"
"/ASBJA-LG-41XXX8","SCOINS","/=1140867314/73518/B01"
"/ASBJA-LG-41XXX8","SCOINS","/ASBJA-HCV-41X179"
"/ASBJA-LT-41XX13","SCOINS","=1140867314/73496"
"/ASBJA-LT-41XX13","SCOINS","=1140867314/73540"
"/ASBJA-LT-41XX13","SCOINS","/ASBJA-HCV-41X229"
"/ASBJA-SIG-P-LT-41XX13-2","SCOINS","=1140875506/23117"
"/ASBJA-SIG-P-LT-41XX13-2","SCOINS","/ASBJA-LT-41XX13"
"/ASBJA-LAL-41XXX4","SCOINS","/ASBJ-ILINE-0402-0017/B07"
"/ASBJA-LAL-41XXX4","SCOINS","/ASBJA-SIG-P-LT-41XX13-2"
"/ASBJA-LAH-41XXX6","SCOINS","/ASBJ-ILINE-0402-0017/B08"
"/ASBJA-LAH-41XXX6","SCOINS","/ASBJA-SIG-P-LT-41XX13-2"
"/ASBJA-LIC-41XXX4","SCOINS","=1140875506/23115"
"/ASBJA-LIC-41XXX4","SCOINS","=1140875506/23117"
"/ASBJA-LIC-41XXX4","SCOINS","/ASBJA-SIG-P-LT-41XX13-2"
"/ASBJA-LT-41XXX7","SCOINS","=1140867314/73482"
"/ASBJA-LT-41XXX7","SCOINS","=1140867314/73555"
"/ASBJA-LT-41XXX7","SCOINS","/ASBJA-HCV-41X238"
"/ASBJA-SIG-P-LT-41XXX7-2","SCOINS","/ASBJ-ILINE-0402-0017/B09"
"/ASBJA-SIG-P-LT-41XXX7-2","SCOINS","/ASBJA-LT-41XXX7"
"/ASBJA-LALL-41XXX5","SCOINS","/ASBJ-ILINE-0402-0017/B09"
"/ASBJA-LALL-41XXX5","SCOINS","/ASBJA-SIG-P-LT-41XXX7-2"
"/ASBJA-LAHH-41XXX3","SCOINS","/ASBJ-ILINE-0402-0017/B10"
"/ASBJA-LAHH-41XXX3","SCOINS","/ASBJA-LALL-41XXX5"
"/ASBJA-LG-41XXX6","SCOINS","/=1140867314/73563/B01"
"/ASBJA-LG-41XXX6","SCOINS","/=1140867314/73576/B01"
"/ASBJA-LG-41XXX6","SCOINS","/ASBJA-HCV-41X258"
"/ASBJA-LT-41XX10","SCOINS","=1140867314/73705"
"/ASBJA-LT-41XX10","SCOINS","=1140867314/73691"
"/ASBJA-LT-41XX10","SCOINS","/ASBJA-V-4123"
"/ASBJA-LT-41XX10","SCOINS","=1140867314/73681"
"/ASBJA-LIC-41XXX3","SCOINS","/ASBJ-ILINE-0402-0017/B11"
"/ASBJA-LIC-41XXX3","SCOINS","/ASBJA-V-4123"
"/ASBJA-LT-41XXX6","SCOINS","=1140867314/73668"
"/ASBJA-LT-41XXX6","SCOINS","=1140867314/73718"
"/ASBJA-LT-41XXX6","SCOINS","/ASBJA-V-4123"
"/ASBJA-LAH-41XXX4","SCOINS","/ASBJ-ILINE-0402-0017/B12"
"/ASBJA-LAH-41XXX4","SCOINS","/ASBJA-SIG-P-LCV-50XXX2-1"
"/ASBJA-LAL-41XXX5","SCOINS","/ASBJ-ILINE-0402-0017/B13"
"/ASBJA-LAL-41XXX5","SCOINS","/ASBJA-SIG-P-LCV-50XXX2-1"
"/ASBJA-SIG-P-LCV-50XXX2-1","SCOINS","/ASBJ-ILINE-0402-0017/B11"
"/ASBJA-SIG-P-LCV-50XXX2-1","SCOINS","/ASBJA-V-4123"
"/ASBJA-SIG-P-LT-41XXX6-2","SCOINS","/ASBJ-ILINE-0402-0017/B15"
"/ASBJA-SIG-P-LT-41XXX6-2","SCOINS","/ASBJA-LT-41XXX6"
"/ASBJA-LAHH-41XXX4","SCOINS","/ASBJ-ILINE-0402-0017/B15"
"/ASBJA-LAHH-41XXX4","SCOINS","/ASBJA-V-4123"
"/ASBJA-LALL-41XXX4","SCOINS","/ASBJ-ILINE-0402-0017/B16"
"/ASBJA-LALL-41XXX4","SCOINS","/ASBJA-V-4123"
"/ASBJA-ZS-412153","SCOINS","/ASBJA-SDV-412153"
"/ASBJA-SIG-P-ZS-411153-2","SCOINS","/ASBJA-ZS-412153"
"/ASBJA-ZI-412153","SCOINS","/ASBJA-SIG-P-ZS-411153-2"
"/ASBJA-PAL-41XXX4","SCOINS","/=1140867314/73338/B01"
"/ASBJA-PAL-41XXX4","SCOINS","/ASBJA-SIG-P-PT-41XXX3-2"
"/ASBJA-FI-41X163","SCOINS","/ASBJ-ILINE-0402-11/B01"
"/ASBJA-FI-41X163","SCOINS","=1140867314/74631"
"/ASBJA-FAL-41X164","SCOINS","/ASBJ-ILINE-0402-11/B02"
"/ASBJA-FAL-41X164","SCOINS","=1140867314/74631"
"/ASBJA-PDT-41X181","SCOINS","/ASBJA-HCV-41X174"
"/ASBJA-PDT-41X181","SCOINS","/ASBJA-HCV-41X152"
"/ASBJA-SIG-P-PDT-41X181-2","SCOINS","/ASBJ-ILINE-0402-11/B06"
"/ASBJA-SIG-P-PDT-41X181-2","SCOINS","/ASBJA-PDT-41X181"
"/ASBJA-PDAH-41X180","SCOINS","/ASBJ-ILINE-0402-11/B04"
"/ASBJA-PDAH-41X180","SCOINS","/ASBJA-SIG-P-PDT-41X181-2"
"/ASBJA-PDI-41X179","SCOINS","/ASBJ-ILINE-0402-11/B05"
"/ASBJA-PDI-41X179","SCOINS","/ASBJA-SIG-P-PDT-41X181-2"
"/ASBJA-PDT-41X128","SCOINS","/ASBJA-HCV-41X135"
"/ASBJA-PDT-41X128","SCOINS","/ASBJA-HCV-41X145"
"/ASBJA-PDT-41X119","SCOINS","/ASBJA-HCV-41X127"
"/ASBJA-PDT-41X119","SCOINS","/ASBJA-HCV-41X113"
"/ASBJA-SIG-P-PDT-41X119-2","SCOINS","/ASBJ-ILINE-0402-11/B09"
"/ASBJA-SIG-P-PDT-41X119-2","SCOINS","/ASBJA-PDT-41X119"
"/ASBJA-SIG-P-PDT-41X128-2","SCOINS","/ASBJ-ILINE-0402-11/B10"
"/ASBJA-SIG-P-PDT-41X128-2","SCOINS","/ASBJA-PDT-41X128"
"/ASBJA-PDAH-41X120","SCOINS","/ASBJ-ILINE-0402-11/B07"
"/ASBJA-PDAH-41X120","SCOINS","/ASBJA-SIG-P-PDT-41X119-2"
"/ASBJA-PDI-41X121","SCOINS","/ASBJ-ILINE-0402-11/B08"
"/ASBJA-PDI-41X121","SCOINS","/ASBJA-SIG-P-PDT-41X119-2"
"/ASBJA-PDAH-41X129","SCOINS","/ASBJ-ILINE-0402-11/B11"
"/ASBJA-PDAH-41X129","SCOINS","/ASBJA-SIG-P-PDT-41X128-2"
"/ASBJA-PDI-41X130","SCOINS","/ASBJ-ILINE-0402-11/B12"
"/ASBJA-PDI-41X130","SCOINS","/ASBJA-SIG-P-PDT-41X128-2"
"/ASBJA-TI-80XX13","SCOINS","=1140867314/78715"
"/ASBJA-TI-41XX15","SCOINS","=1140867314/75255"
"/ASBJA-TI-41XX14","SCOINS","=1140867314/74362"
"/ASBJA-PDT-80XX11","SCOINS","/ASBJA-HCV-80X411"
"/ASBJA-PDT-80XX11","SCOINS","/ASBJA-HCV-80X410"
"/ASBJA-TT-41XX12","SCOINS","=1140867314/77546"
"/ASBJA-SIG-P-TT-41XX12-2","SCOINS","/=1140867314/75335/B07"
"/ASBJA-SIG-P-TT-41XX12-2","SCOINS","/ASBJA-TT-41XX12"
"/ASBJA-SIG-P-LCV-41XX98-2","SCOINS","/ASBJA-LCV-41XX98"
"/ASBJA-SIG-P-TCV-41XX97-2","SCOINS","/ASBJ-ILINE-0402-0011/B35"
"/ASBJA-SIG-P-TCV-41XX97-2","SCOINS","=1140867314/75370"
"/ASBJA-PDT-41XX20","SCOINS","/ASBJA-HCV-41X402"
"/ASBJA-PDT-41XX20","SCOINS","/ASBJA-HCV-41X414"
"/ASBJA-TI-41XX18","SCOINS","=1140867314/76493"
"/ASBJA-TT-41XX19","SCOINS","=1140867314/75263"
"/ASBJA-SIG-P-TT-41XX19-2","SCOINS","/=1140867314/75335/B04"
"/ASBJA-SIG-P-TT-41XX19-2","SCOINS","/ASBJA-TT-41XX19"
"/ASBJA-SIG-P-PDT-41XX20-2","SCOINS","/=1140867314/75335/B02"
"/ASBJA-SIG-P-PDT-41XX20-2","SCOINS","/ASBJA-PDT-41XX20"
"/ASBJA-PDAH-41XX18","SCOINS","/=1140867314/75335/B02"
"/ASBJA-PDAH-41XX18","SCOINS","/ASBJA-SIG-P-PDT-41XX20-2"
"/ASBJA-PDI-41XX19","SCOINS","/=1140867314/75335/B03"
"/ASBJA-PDI-41XX19","SCOINS","/ASBJA-SIG-P-PDT-41XX20-2"
"/ASBJA-TI-80XX90","SCOINS","=1140867314/75172"
"/ASBJA-TI-41XX16","SCOINS","/=1140867314/75335/B10"
"/ASBJA-TI-41XX16","SCOINS","/ASBJA-SIG-P-TT-41XX19-2"
"/ASBJA-TAL-41XX17","SCOINS","/=1140867314/75335/B05"
"/ASBJA-TAL-41XX17","SCOINS","/ASBJA-SIG-P-TT-41XX19-2"
"/ASBJA-PDI-41XX15","SCOINS","/=1140867314/75335/B12"
"/ASBJA-PDI-41XX15","SCOINS","/ASBJA-SIG-P-PDT-41XX17-2"
"/ASBJA-SIG-P-PDT-41XX17-2","SCOINS","/=1140867314/75335/B12"
"/ASBJA-SIG-P-PDT-41XX17-2","SCOINS","/ASBJA-PDT-41XX17"
"/ASBJA-PDT-41XX17","SCOINS","/ASBJA-HCV-41X413"
"/ASBJA-PDT-41XX17","SCOINS","/ASBJA-HCV-41X412"
"/ASBJA-TI-41XX11","SCOINS","/=1140867314/75335/B01"
"/ASBJA-TI-41XX11","SCOINS","/ASBJA-TT-41XX12"
"/ASBJA-TAH-41XX16","SCOINS","/=1140867314/75335/B09"
"/ASBJA-TAH-41XX16","SCOINS","/ASBJA-SIG-P-TT-41XX19-2"
"/ASBJA-PDAH-41XX15","SCOINS","/=1140867314/75335/B13"
"/ASBJA-PDAH-41XX15","SCOINS","/ASBJA-SIG-P-PDT-41XX17-2"
"/ASBJA-SIG-P-PDT-80XX11-1","SCOINS","/=1140867314/75335/B14"
"/ASBJA-SIG-P-PDT-80XX11-1","SCOINS","/ASBJA-PDT-80XX11"
"/ASBJA-PDAH-80XX11","SCOINS","/=1140867314/75335/B14"
"/ASBJA-PDAH-80XX11","SCOINS","/ASBJA-SIG-P-PDT-80XX11-1"
"/ASBJA-PDI-80XX11","SCOINS","/=1140867314/75335/B15"
"/ASBJA-PDI-80XX11","SCOINS","/ASBJA-SIG-P-PDT-80XX11-1"
"/ASBJA-TT-41X100","SCOINS","=1140867314/72497"
"/ASBJA-SIG-P-TT-41X100-2","SCOINS","/=1140867314/76064/B02"
"/ASBJA-SIG-P-TT-41X100-2","SCOINS","/ASBJA-TT-41X100"
"/ASBJA-TI-41X120","SCOINS","/=1140867314/76064/B03"
"/ASBJA-TI-41X120","SCOINS","/ASBJA-SIG-P-TT-41X100-2"
"/ASBJA-TDIC-41X100","SCOINS","/=1140867314/76064/B04"
"/ASBJA-TDIC-41X100","SCOINS","/=1140867314/76064/B07"
"/ASBJA-TDIC-41X100","SCOINS","/=1140867314/76064/B02"
"/ASBJA-TDIC-41X100","SCOINS","=1140867314/76208"
"/ASBJA-SIG-P-0402-5","SCOINS","/=1140867314/76064/B31"
"/ASBJA-SIG-P-0402-5","SCOINS","/ASBJA-TIC-41X110"
"/ASBJA-TDAH-41X100","SCOINS","/=1140867314/76064/B06"
"/ASBJA-TDAH-41X100","SCOINS","/ASBJA-SIG-P-TT-41X100-2"
"/ASBJA-TDAL-41X100","SCOINS","/=1140867314/76064/B05"
"/ASBJA-TDAL-41X100","SCOINS","/ASBJA-SIG-P-TT-41X100-2"
"/ASBJA-TT-41X130","SCOINS","=1140867314/76048"
"/ASBJA-SIG-P-TT-41X130-2","SCOINS","/=1140867314/76064/B07"
"/ASBJA-SIG-P-TT-41X130-2","SCOINS","/ASBJA-TT-41X130"
"/ASBJA-TT-41X101","SCOINS","=1140867314/76230"
"/ASBJA-SIG-P-TT-41X101-2","SCOINS","/=1140867314/76064/B09"
"/ASBJA-SIG-P-TT-41X101-2","SCOINS","/ASBJA-TT-41X101"
"/ASBJA-TAL-41X100","SCOINS","/=1140867314/76064/B09"
"/ASBJA-TAL-41X100","SCOINS","/ASBJA-SIG-P-TT-41X101-2"
"/ASBJA-TI-41X100","SCOINS","/=1140867314/76064/B08"
"/ASBJA-TI-41X100","SCOINS","/ASBJA-SIG-P-TT-41X101-2"
"/ASBJA-TI-41X103","SCOINS","/=1140867314/76064/B10"
"/ASBJA-TI-41X103","SCOINS","/ASBJA-SIG-P-TT-41X130-2"
"/ASBJA-TT-41X115","SCOINS","=1140867314/78687"
"/ASBJA-SIG-P-TIC-41X110-1","SCOINS","/ASBJA-TIC-41X110"
"/ASBJA-SIG-P-TIC-41X110-1","SCOINS","/ASBJA-TT-41X115"
"/ASBJA-TIC-41X110","SCOINS","/=1140867314/76064/B31"
"/ASBJA-TIC-41X110","SCOINS","/ASBJA-SIG-P-TIC-41X110-1"
"/ASBJA-SIG-P-FCV-57X100-1","SCOINS","/=1140867314/76064/B13"
"/ASBJA-SIG-P-FCV-57X100-1","SCOINS","=1140867314/76273"
"/ASBJA-FAL-57X100","SCOINS","/=1140867314/76064/B32"
"/ASBJA-FAL-57X100","SCOINS","=1140867314/76276"
"/ASBJA-FI-57X100","SCOINS","/=1140867314/76064/B12"
"/ASBJA-FI-57X100","SCOINS","=1140867314/76276"
"/ASBJA-FIC-57X100","SCOINS","/=1140867314/76064/B13"
"/ASBJA-FIC-57X100","SCOINS","/=1140867314/76064/B33"
"/ASBJA-FIC-57X100","SCOINS","=1140867314/76276"
"/ASBJA-PI-41X100","SCOINS","/ASBJA-HCV-57X100"
"/ASBJA-LT-41X100","SCOINS","=1140867314/76316"
"/ASBJA-LT-41X100","SCOINS","/ASBJA-HCV-41X500"
"/ASBJA-LT-41X100","SCOINS","=1140883698/34152"
"/ASBJA-SIG-P-LT-41X100-2","SCOINS","/=1140867314/76064/B15"
"/ASBJA-SIG-P-LT-41X100-2","SCOINS","/ASBJA-LT-41X100"
"/ASBJA-LALL-41X100","SCOINS","/=1140867314/76064/B15"
"/ASBJA-LALL-41X100","SCOINS","/ASBJA-E-4125"
"/ASBJA-LG-41X100","SCOINS","/=268467470/10989/B01"
"/ASBJA-LG-41X100","SCOINS","/=268467470/10321/B01"
"/ASBJA-LG-41X100","SCOINS","/ASBJA-HCV-41X502"
"/ASBJA-TI-41X110","SCOINS","=1140867314/76362"
"/ASBJA-TT-41X116","SCOINS","=1140867314/76367"
"/ASBJA-TT-41X117","SCOINS","=1140867314/76372"
"/ASBJA-TT-41X118","SCOINS","=1140867314/76377"
"/ASBJA-TAHH-41X110","SCOINS","/=1140867314/76064/B16"
"/ASBJA-TAHH-41X110","SCOINS","/ASBJA-SIG-P-TT-41X116-2"
"/ASBJA-TI-41X111","SCOINS","/=1140867314/76064/B17"
"/ASBJA-TI-41X111","SCOINS","/ASBJA-SIG-P-TT-41X116-2"
"/ASBJA-SIG-P-TT-41X116-2","SCOINS","/=1140867314/76064/B16"
"/ASBJA-SIG-P-TT-41X116-2","SCOINS","/ASBJA-TT-41X116"
"/ASBJA-SIG-P-TT-41X117-2","SCOINS","/=1140867314/76064/B18"
"/ASBJA-SIG-P-TT-41X117-2","SCOINS","/ASBJA-TT-41X117"
"/ASBJA-SIG-P-TT-41X118-2","SCOINS","/=1140867314/76064/B19"
"/ASBJA-SIG-P-TT-41X118-2","SCOINS","/ASBJA-TT-41X118"
"/ASBJA-TY-41X110","SCOINS","/=1140867314/76064/B18"
"/ASBJA-TY-41X110","SCOINS","/=1140867314/76064/B01"
"/ASBJA-TY-41X110","SCOINS","/ASBJA-SIG-P-TT-41X117-2"
"/ASBJA-TIC-41X111","SCOINS","/=1140867314/76064/B24"
"/ASBJA-TIC-41X111","SCOINS","/=1140867314/76064/B01"
"/ASBJA-TIC-41X111","SCOINS","=1140867314/76386"
"/ASBJA-TAH-41X111","SCOINS","/=1140867314/76064/B22"
"/ASBJA-TAH-41X111","SCOINS","/ASBJA-TIC-41X111"
"/ASBJA-TAL-41X111","SCOINS","/=1140867314/76064/B23"
"/ASBJA-TAL-41X111","SCOINS","=1140867314/76160"
"/ASBJA-TI-41X113","SCOINS","/=1140867314/76064/B21"
"/ASBJA-TI-41X113","SCOINS","/ASBJA-SIG-P-TT-41X117-2"
"/ASBJA-TI-41X112","SCOINS","/=1140867314/76064/B20"
"/ASBJA-TI-41X112","SCOINS","/ASBJA-SIG-P-TT-41X118-2"
"/ASBJA-PT-41X101","SCOINS","/ASBJA-HCV-41X504"
"/ASBJA-SIG-P-PT-41X101-2","SCOINS","/=1140867314/76064/B26"
"/ASBJA-SIG-P-PT-41X101-2","SCOINS","/ASBJA-PT-41X101"
"/ASBJA-PI-41X101","SCOINS","/=1140867314/76064/B27"
"/ASBJA-PI-41X101","SCOINS","/ASBJA-SIG-P-PT-41X101-2"
"/ASBJA-PAH-41X101","SCOINS","/=1140867314/76064/B26"
"/ASBJA-PAH-41X101","SCOINS","/ASBJA-SIG-P-PT-41X101-2"
"/ASBJA-PT-41X100","SCOINS","/ASBJA-HCV-41X505"
"/ASBJA-SIG-P-PT-41X100-2","SCOINS","/ASBJA-PT-41X100"
"/ASBJA-PAHH-41X100","SCOINS","/ASBJA-SIG-P-PT-41X100-2"
"/ASBJA-HE-41X116","SCOINS","/ASBJA-SIG-P-HE-41X116-2"
"/ASBJA-HE-41X118","SCOINS","/ASBJA-SIG-P-HE-41X118-2"
"/ASBJA-HE-41X117","SCOINS","=1140867314/76435"
"/ASBJA-HE-41X119","SCOINS","/ASBJA-SIG-P-HE-41X119-1"
"/ASBJA-SIG-P-HE-41X116-2","SCOINS","/ASBJA-HE-41X116"
"/ASBJA-SIG-P-HE-41X116-2","SCOINS","/ASBJA-CP-4125"
"/ASBJA-SIG-P-HE-41X118-2","SCOINS","/ASBJA-HE-41X118"
"/ASBJA-SIG-P-HE-41X118-2","SCOINS","/ASBJA-CP-4125"
"/ASBJA-SIG-P-HE-41X119-1","SCOINS","/ASBJA-HE-41X119"
"/ASBJA-SIG-P-HE-41X119-1","SCOINS","/ASBJA-CP-4125"
"/ASBJA-H-41X120","SCOINS","/ASBJA-SIG-P-H-41X120-1"
"/ASBJA-SIG-P-H-41X120-1","SCOINS","/ASBJA-H-41X120"
"/ASBJA-SIG-P-H-41X120-1","SCOINS","/ASBJA-CP-4125"
"/ASBJA-TT-41X111","SCOINS","/ASBJA-CP-4125"
"/ASBJA-TT-41X112","SCOINS","/ASBJA-CP-4125"
"/ASBJA-TT-41X113","SCOINS","/ASBJA-CP-4125"
"/ASBJA-TT-41X114","SCOINS","/ASBJA-CP-4125"
"/ASBJA-TT-41X110","SCOINS","/ASBJA-HE-4125"
"/ASBJA-TT-41X110","SCOINS","/ASBJA-CP-4125"
